date, aqi
2016/7/3, 64
2016/7/4, 59
2016/7/5, 57
2016/7/7, 45
2016/7/8, 36
2016/7/9, 30
2016/7/10, 40
2016/7/11, 49
2016/7/12, 43
2016/7/13, 55
2016/7/14, 46
2016/7/15, 47
2016/7/16, 49
2016/7/17, 35
2016/7/18, 19
2016/7/19, 23
2016/7/20, 26
2016/7/21, 32
2016/7/22, 35
2016/7/23, 52
2016/7/24, 33
2016/7/25, 28
2016/7/26, 45
2016/7/27, 48
2016/7/28, 53
2016/7/29, 51
2016/7/30, 51
2016/7/31, 49
2016/8/1, 49
2016/8/2, 45
2016/8/3, 51
2016/8/4, 48
2016/8/5, 50
2016/8/6, 49
2016/8/7, 49
2016/8/8, 50
2016/8/9, 60
2016/8/10, 61
2016/8/11, 57
2016/8/12, 45
2016/8/13, 45
2016/8/14, 31
2016/8/15, 43
2016/8/16, 60
2016/8/17, 68
2016/8/18, 51
2016/8/19, 59
2016/8/20, 65
2016/8/21, 61
2016/8/22, 50
2016/8/23, 40
2016/8/24, 28
2016/8/25, 34
2016/8/26, 35
2016/8/27, 44
2016/8/28, 56
2016/8/29, 58
2016/8/30, 79
2016/8/31, 39
2016/9/1, 38
2016/9/2, 38
2016/9/3, 39
2016/9/4, 39
2016/9/5, 34
2016/9/6, 38
2016/9/7, 31
2016/9/8, 33
2016/9/9, 38
2016/9/10, 38
2016/9/11, 48
2016/9/12, 39
2016/9/13, 36
2016/9/14, 45
2016/9/15, 50
2016/9/16, 46
2016/9/17, 39
2016/9/18, 36
2016/9/19, 29
2016/9/20, 36
2016/9/21, 40
