date, aqi
2015/10/10, 63
2015/10/11, 63
2015/10/12, 75
2015/10/13, 85
2015/10/14, 80
2015/10/15, 64
2015/10/16, 73
2015/10/17, 77
2015/10/18, 81
2015/10/19, 98
2015/10/20, 82
2015/10/21, 75
2015/10/22, 74
2015/10/23, 79
2015/10/24, 127
2015/10/25, 98
2015/10/26, 98
2015/10/27, 102
2015/10/28, 69
2015/10/29, 43
2015/10/30, 34
2015/10/31, 32
2015/11/1, 42
2015/11/2, 36
2015/11/3, 43
2015/11/4, 41
2015/11/5, 55
2015/11/6, 58
2015/11/7, 45
2015/11/8, 45
2015/11/9, 61
2015/11/10, 53
2015/11/11, 43
2015/11/12, 48
2015/11/13, 48
2015/11/14, 43
2015/11/15, 37
2015/11/16, 28
2015/11/17, 31
2015/11/18, 41
2015/11/19, 41
2015/11/20, 46
2015/11/21, 44
2015/11/22, 35
2015/11/23, 38
2015/11/24, 47
2015/11/25, 46
2015/11/26, 29
2015/11/27, 25
2015/11/28, 32
2015/11/29, 43
2015/11/30, 37
2015/12/1, 31
2015/12/2, 26
2015/12/3, 35
2015/12/4, 43
2015/12/5, 41
2015/12/6, 37
2015/12/7, 28
2015/12/8, 34
2015/12/9, 34
2015/12/10, 43
2015/12/11, 34
2015/12/12, 35
2015/12/13, 27
2015/12/14, 24
2015/12/15, 33
2015/12/16, 41
2015/12/17, 47
2015/12/18, 50
2015/12/19, 52
2015/12/20, 50
2015/12/21, 49
2015/12/22, 54
2015/12/23, 54
2015/12/24, 48
2015/12/25, 40
2015/12/26, 37
2015/12/27, 37
2015/12/28, 34
2015/12/29, 28
2015/12/30, 33
2015/7/1, 50
2015/7/2, 52
2015/7/3, 55
2015/7/4, 46
2015/7/5, 50
2015/7/6, 53
2015/7/7, 54
2015/7/8, 55
2015/7/9, 57
2015/7/10, 54
2015/7/11, 53
2015/7/12, 49
2015/7/13, 52
2015/7/14, 45
2015/7/15, 36
2015/7/16, 43
2015/7/17, 57
2015/7/18, 43
2015/7/19, 41
2015/7/20, 43
2015/7/21, 41
2015/7/22, 48
2015/7/23, 44
2015/7/24, 51
2015/7/25, 49
2015/7/26, 45
2015/7/27, 45
2015/7/28, 54
2015/7/29, 42
2015/7/30, 49
2015/7/31, 51
2015/8/1, 47
2015/8/2, 47
2015/8/3, 39
2015/8/4, 42
2015/8/5, 50
2015/8/6, 49
2015/8/7, 50
2015/8/8, 51
2015/8/9, 47
2015/8/10, 48
2015/8/11, 48
2015/8/12, 46
2015/8/13, 53
2015/8/14, 52
2015/8/15, 49
2015/8/16, 48
2015/8/17, 48
2015/8/18, 57
2015/8/20, 66
2015/8/21, 64
2015/8/22, 56
2015/8/23, 61
2015/8/24, 60
2015/8/25, 64
2015/8/26, 71
2015/8/27, 62
2015/8/28, 58
2015/8/29, 57
2015/8/30, 55
2015/8/31, 49
2015/9/1, 54
2015/9/2, 62
2015/9/3, 65
